event_id,original_event_id,version,asset,status,date,state,completed_work,work_to_do,delays,delay_comment,delay_duration,location,team_id,locked
1905,1899,2,DT5259,In Process,2023-07-23 22:19,Breakdown,Removed engine oil filter housing and replaced with item from DT5200 engine. Cleaned housing out replaced oil filters and topped up engine oil level.,None,Wait on Ext Services,Warranty - Crack in engine oil filter housing.,2,OB35 AMA,2,0
1906,1896,2,DT5174,Complete,2023-07-23 22:20,Breakdown,Tightened oil level sight glass. Topped up hyd and steering oil levels. Resealed cyl #12 fuel return line.,None,No Delay,None,0,Apron Bay 12,2,0
1907,1898,2,DT5197,In Process,2023-07-24 00:55,Breakdown,Jacob/Dave- Found crack on pipe on rear of header tank. Applied Devcon to temp repair crack and allowed to sit for several hours.,Fill system with coolant.,No Delay,None,0,OB35 AMA,2,0
1908,1908,1,DT5703,In Process,2023-07-24 00:43,Breakdown,Tom- Windrow light not working.,Repair.,No Delay,None,0,Hill Crib,2,0
1909,1883,2,DT5176,In Process,2023-07-24 06:13,Planned On Track,"Door seal, c/o brake hoses, dust bowel, bleed grease pump","Transmission cal, strut height, Alternator belt (need to order anther one)",No Delay,no delay,0,Workshop Bay 1,2,0
1910,1725,8,DT4150,In Process,2023-07-24 06:14,Planned On Track,"Drained oils, disconnected t/c hoses, removed t/c, transfer parts installed t/c and connected hoses. Completed lube hoses and hoses inspections","Electrical inspection, install new temp and speed sensors, install passenger seat, exhaust tube, park brake alarm test, any backlogs",No Delay,none,0,Workshop Bay 9,2,0
1911,1712,13,DT5200,In Process,2023-07-24 06:15,Overrun,"installed hydraulic hoses, steering hoses, Full a/c service (hoses accumulator, fan)","Psi test a/c system, vac and charge. Fit 1* steering hose, FSS, Auto Cals.",No Delay,none,0,Workshop Bay 11,2,0
1912,1731,12,DT5195,In Process,2023-07-24 06:15,Planned On Track,"Installed Exhaust tubes, Hydraulic hoses, induction tubes to turbo charges, driveshaft connected, engine bonnets installed, A/c full svc,","Psi test, vac and charge a/c, stairway harness, fill up fluids, start up and move machine out to bay 13 for axle shaft c/o",No Delay,none,0,Workshop Bay 12,2,0
1913,1913,1,DT5185,In Process,2023-07-24 06:19,Planned On Track,"Lube service, inspections, comms inspection","Electrical and chassis inspection, PTO shaft, Tie rod, trans cals",No Delay,none,0,Workshop Bay 10,2,0
1914,1914,1,ST2020,In Process,2023-07-24 06:18,Planned On Track,Wash machine and running checks,Perform 12W svc,No Delay,NONE,0,Workshop Bay 11,2,0
1915,1904,2,DT5150,In Process,2023-07-24 06:21,Breakdown,Inspected,Change Brake Filter,No Delay,none,0,Hill Crib,2,0
1916,1898,3,DT5197,Complete,2023-07-24 06:22,Breakdown,Repaired crack on header tank pipe with Devcon,sent,No Delay,none,0,OB35 AMA,2,0
1917,1902,2,DT5233,Complete,2023-07-24 06:22,Breakdown,Ampseal plugh for bost press sensor missing wedge causing incorret reading.,sent,No Delay,none,0,Running in Pit,2,0
1918,1899,3,DT5259,Complete,2023-07-24 06:23,Breakdown,Replaced engine oil filter housing with item off DT5200 engine.,sent,Wait on Ext Services,Warranty - Cracked engine oil filter housing engine fitter Apr 23,8,OB35 AMA,2,0
1919,1908,2,DT5703,Complete,2023-07-24 06:23,Breakdown,Replaced windrow and boarding lights.,sent,No Delay,none,0,Hill Crib,2,0
1920,1920,1,DT5184,In Process,2023-07-24 06:24,Breakdown,Machine shut down on crusher 3 ramp FSS set off.,Chubb to repair FSS,Wait on Ext Services,waiting on chubb,4,Crusher 3 Ramp,2,0
1921,1725,8,DT4150,Complete,2023-07-24 08:48,Planned On Track,"DONE-this is a double up on handovers, will close out",TO DO-,No Delay,None,0,Workshop Bay 9,2,0
1922,1883,3,DT5176,Complete,2023-07-24 14:53,Planned On Track,"Liberty, Sub DONE-Put oil in the grease pump, replaced Alt belt, checked oils and runup, completed FSS checks, verified strut heights, completed trans CALs.",Completed,No Delay,None,0,Apron Bay 12,2,0
1923,1725,9,DT4150,In Process,2023-07-24 17:42,Planned On Track,"DT4124 T16 Otto, Dan R DONE-Ordered new TC temp sensor and fitted, used old speed sensor, repaired exhaust bracket and fitted pipe, straightened emargency steps, fitted LH eng ladder, fitted passenger seat, checked oils, bled pumps, ranup machine, ordered body position sensor and hardware, Chubb FSS re tagged, sent all parts to MLO","TO DO-Test & repair park brake alarm, strut heights, body position sensor, grease lines for tray pins purged, backlogs, horn not working, TC lockup clutch checks, mech insp, check over and wash",No Delay,None-,0,Workshop Bay 9,2,0
1924,1913,2,DT5185,In Process,2023-07-24 17:00,Planned On Track,"Nick, Vusi, Brooklyn DONE-Steering tie rods removed & installed, bolts done up with gun, adjust to length of old ones, PTO shaft replaced, trans hose replaced, fuse covers fitted, crack in sup plate welded, elec insp ","TO DO-complete wheel alignment, torque tie rods clamps & attach grease lines, start truck, finish strut heights on SW, trans CALs, cyl 9 fuel leak, need to go to Otraco Tyres inspection.",No Delay,None-,0,Workshop Bay 10,2,0
1925,1731,13,DT5195,In Process,2023-07-24 17:13,Planned On Track,"Job, John Q DONE-Top up fluids, install rear exhaust tube, install LH mirror, preform air induction test and replace air filters, replace TC pump drive hose, continue with A/C, bridge FSS wiring connectors, fit steering covers, replace trans lever, live test( multiple error codes), order missing parts (grease tank valve & fittings), RAD handrails alignment.","TO DO-Fit engine RAD loose harness, Eng startup / commissioning, replace RHS axle shaft, fluid final axle shaft, fluid final checks, plumb up and charge up FSS, fit grease tank.",No Delay,None-,0,Workshop Bay 12,2,0
1926,1914,2,ST2020,In Process,2023-07-24 16:49,Planned On Track,"Jabulani, Abdul, Chris, Bryce DONE-SVC completed, Chassis insp","TO DO-Check oils before running, P2 strut, Hoses Ryco, P6 strut not greasing, sparky to check over.",No Delay,None,0,Workshop Bay 11,2,0
1927,1920,2,DT5184,Complete,2023-07-24 13:59,Breakdown,"436794823 | Engine Derate & FSS Discharge | Jaz - Bridged the FSS sensors and got it brought to hill crib. - Engine derate is due to being overloaded - FSS is being repaired by Chubb. | Lipson | Diagnosed estop fault, the estop in the cabin is faulty, does pull out and reset. Changed the estop button. - Checked and found a couple of the turbo covers to be loose that may of cause the burn tube to rupture. Removed the bridge for the FSS and returned to work.",Completed.,No Delay,None,0,Hill Crib,2,0
1928,1928,1,DT5183,Complete,2023-07-24 10:01,Breakdown,"436796343 | Hydraulic Oil Level Low | Kingfred | Brought the truck to the workshop and topped up the hydraulic oil, and have diagnosed a little leak coming from the driveshaft seal that a subinotification will be raised for reapirs during service",Completed,No Delay,None,0,Apron Bay 9,2,0
1929,1929,1,TA8508,In Process,2023-07-24 09:54,Breakdown,"TA8502| 436796198 | Air Start | Marco | Air started the float, check the oil levels and found the engine and coolant need a top up before it runs.",Top up the coolant and engine oil level.,No Delay,None,0,High Wall,2,0
1930,1904,3,DT5150,Complete,2023-07-24 10:01,Breakdown,"436795470 | Brake filter plugged | Lipson | Brake filter plugged, the brake filter has been changed out and found that it is the brake charge filter that needs to be changed out.",Completed,No Delay,None,0,Hill Crib,2,0
1931,1931,1,DT5189,In Process,2023-07-24 16:51,Breakdown,436797052 | Eng oil leak | Marco & Mabel - Repaired the engine oil leak that was coming from a tube on the engine oil cooler.,"Completed the repair, need the truck to come to the workshop for an engine oil top up and to wash the truck down in the engine bay.",Wait on Parts,Warehouse missing the email for 1 hour before they actioned it.,1,Centre Pit,2,0
1932,1932,1,DT5204,In Process,2023-07-24 17:13,Planned On Track,"DONE-FSS 52W completed, bay prepped with SVC kit","TO DO-will need wash, running checks, SVC and backlogs",No Delay,None,0,Workshop Bay 1,2,0
1933,1933,1,DT4150,In Process,2023-07-24 16:40,Breakdown,T21| 436799711 | Tray is coming down harshly | Lipson - Currently diagnosing.,Continue diagnosing.,No Delay,Noen,0,Hill Crib,2,0
1934,1934,1,DT5193,In Process,2023-07-24 16:42,Breakdown,436799774 | Tray Coming Down Harsh | No one,Continuer diagnosing. ,No Delay,None,0,Hill Crib,2,0
1935,1935,1,DT5153,In Process,2023-07-24 16:43,Breakdown,436799804 | Cab Pressure Low | No one,Continue Diagnosing.,No Delay,None,0,Hill Crib,2,0
1936,1712,14,DT5200,In Process,2023-07-24 17:12,Overrun,"Joe | Fire suppression upgrade harness reinstalled. (Pin incorrectly from harness master) Autonomous upgraded harness up the remote shut was wired back to front low pressure as discharge and high pressure as low pressure, and all three bottle pressure switched wired incorrectly to be open circuit.  Repaired the ground estop fault.","FSS is leaking out the head discharge port,-  Will need to discharge the bottles and reset heads and regas. - Need to do strut height checks, - Start to check for leaks, - fit the hydraulic hose cover after running it up, - QA, - Send it.",No Delay,None,0,Workshop Bay 11,2,0
1937,1937,1,DT5187,Complete,2023-07-25 00:43,Breakdown,"Replaced brake press sensor. Replaced missing breather. Repaired diff lube press error, signal wire on diff 24 pin plug in wrong position. Replaced cab blind.",None,No Delay,None,0,Centre Pit,2,0
1938,1938,1,DT5123,Complete,2023-07-24 20:42,Breakdown,Replaced broken bolts,None,No Delay,None,0,Hill Crib,2,0
1939,1934,2,DT5193,Complete,2023-07-24 21:02,Breakdown,Adjust tray snub.,None,No Delay,None,0,Hill Crib,2,0
1940,1933,2,DT4150,Complete,2023-07-24 21:16,Breakdown,T21- Adjusted tray snub.,None,No Delay,None,0,Hill Crib,2,0
1941,1931,2,DT5189,Complete,2023-07-24 21:44,Breakdown,Topped up engine oil and cleaned off engine bay.,None,No Delay,None,0,Standby Line,2,0
1942,1942,1,DT5209,Complete,2023-07-25 02:44,Breakdown,Jacob/Dave- Derating to 10km/h trans output speed sensor. Checked wiring for speed sensor all ok. Checked resistance for sensor ok. Fault not active. Found Pos 1 strut collapsed.,None,No Delay,None,0,OB35 Park Up,2,0
1943,1935,2,DT5153,Complete,2023-07-24 22:17,Breakdown,Replaced cab press fan motor and cab blind.,None,No Delay,none,0,Hill Crib,2,0
1944,1944,1,DT5189,Complete,2023-07-25 02:15,Breakdown,Zen- High eng oil press diff. Checked sensors. Replaced engine oil filters. Ran up and checked diff press 5PSI at high idle.,None,Wait on Access,"Machine in AMA, could not access as mining still dumping in that area. W38",1,Centre Pit,2,0
1945,1945,1,DT5178,In Process,2023-07-25 04:59,Breakdown,"Jacob/Dave- Cat 3 Low steering oil. Replaced level sensor, handed back and went back down.",Inspect wiring.,No Delay,None,0,OB35 Park Up,2,0
1946,1929,2,TA8502,In Process,2023-07-25 15:59,Breakdown,Went to fill coolant and engine oil. Found that coolant has oil in it. (milky coolant).,Investigate cause of milky coolant.,Higher Priority Work,Multiple other breakdowns on. Machine not in down code.,9,High Wall,2,0
1947,1947,1,DT5209,In Process,2023-07-25 05:00,Breakdown,Pos 2 strut collapsed. Parts ordered. Popped tie rod ball stud.,Need to pop steer cylinder ball stud (boily). Continue on with C/O.,Higher Priority Work,All fitters on others tastks.,2,Apron Bay 12,2,0
1948,1948,1,DT5150,In Process,2023-07-25 05:00,Breakdown,"Tom- Main horn not working, brake cooling filter plugged alarm alarming. Parts ordered.",Replaced horn clock. Investigate brake filter issue. Filter replaced 24hrs ago.,No Delay,None,0,Standby Line,2,0
1949,1932,2,DT5204,In Process,2023-07-25 05:07,Planned On Track,"Freddy, Julia, Raymond- Completed lube svc, Hose inspection, chassis inspection, c/o brake cooling hoses, steering bypass line.","Breathe safe install, water pump doesn't need to be done, steering hoses when the arrive. Alternator belt and idler, strut height check.",No Delay,No Delay,0,Workshop Bay 1,2,0
1950,1731,14,DT5195,In Process,2023-07-25 04:56,Planned On Track,"Jonathan, Randy- Changed batteries, filled up fluids, primmed the fuel system, checked fuel lines for blockage, Fuel rail pressure is low and sitting at 35K instead of 70K, FCV actuation 90% , managed to get the truck running using the old FCV",c/o axle shaft and commissions.,No Parts Available (Source from Vendor),Managed to start the truck using the old FCV we required FCV 355-5856 nil in stock.,5,Workshop Bay 12,2,0
1951,1913,3,DT5185,In Process,2023-07-25 05:03,Overrun,"Clarence- completed wheel alignment, torqued tie rods, grease lines, performed strut height adjustment, fuel leaking from the return line, trans cals and send for tyres",Once Otraco are done machine needs to come back for a coolant leak from the aux pump suction tube,No Delay,No Delay,0,Workshop Bay 10,2,0
1952,1914,3,ST2020,In Process,2023-07-25 04:19,Planned On Track,Nil,"Check oils before running, P2 strut, Hoses Ryco, P6 strut not greasing, sparky to check over",Higher Priority Work,No labour to carry out the remaining task,12,Workshop Bay 8,2,0
1953,1725,10,DT4124,In Process,2023-07-27 07:41,Overrun,"T16 is actual truck number T16 Nawa, Justin- Machine inspection, grease lines connected, tray position sensor installed, Reverse mirror installed, flushed the front hubs that had water in them","Strut height adjustment, Horn not working, final drive leaking (order 2* 458-3472 seal). A-frame needs to be done before the machine could return to work.",No Parts Available (Source from Vendor),"Final drive seal (458-3472) nil in stock, going to stop work on this discission made A frame repair done.",5,Apron Bay 12,2,0
1954,1712,15,DT5200,In Process,2023-07-25 04:33,Overrun,"Resealed all 3* valves but they were not seating, take machine for a drive to check for strut whilst waiting for parts.",Install new FSS valve assemble once they arrive. Charge up FSS.,No Parts Available (STR),"FSS valve failed (118554) to seat in the housing, resealed since there was nail in stock, machine still waiting for valves ",7,Apron Bay 11,2,0
1955,1731,15,DT5195,In Process,2023-07-25 17:11,Planned On Track,"Job, Job, Andrew DONE-Replaced RHS axle shaft, charged up FSS, trouble shoot engine wont start (no active codes), change fuel filters, copy engine config from old ECM,- fuel pressure below normal 4200psi max, fuel transfer pressure low, Engine speed sensor, top up grease tank, A/C gas up completed, completed stairway harness install","TO DO-Continue trouble shooting engine wont star, engine commissioning, trans CALS, have engaged Brett Wolten to supply labor to diagnose. ",No Delay,None,0,Workshop Bay 12,2,0
1956,1932,3,DT5204,In Process,2023-07-25 17:12,Planned On Track,"Jabulani, Abdul, Chris, Bryce Liberty DONE-Steering hoses, brake cooler hoses, brake hoses, hyd tube replaced, replaced brake cooler block","TO DO-Finish SW SVC, diff oils & run, breath safe unit, low steering pressure sparky, fit hydraulic tank cover, after running checks, hoist clamps to pick up and fit",No Delay,None,0,Workshop Bay 1,2,0
1957,1914,4,ST2020,In Process,2023-07-25 16:56,Planned On Track,"Dan R, Otto, Sub DONE-Otraco removed Tyres, Removed P@ strut, mounted tooling onto hub ready to remove strut spindle, Repaired P6 grease fault,","TO DO-Split hub & spindle, assemble new strut to hub, fit strut & Tyres, gas up struts, check oils, Runup and Q&A.",Wait on Ext Services,Waiting on Tyre removal,,Workshop Bay 8,2,0
1958,1913,4,DT5185,Complete,2023-07-25 16:24,Overrun,"Nick, Brook, Vusi DONE-Picked up truck from Otraco, repaired coolant leak, runup, checked oils, Q&A",TO DO-,No Delay,None,0,Workshop Bay 9,2,0
1959,1959,1,WT3442,In Process,2023-07-25 16:52,Planned On Track,"Nick, Brook, Vusi Truck arrived at 11am DONE-Driving checks completed, wash machine (wash pad out), diff oil samples, Westrac completed system upgrade, SVC started as per SW","TO DO-Otraco, continue with SVC (SW), elec insp, A/C SVC, battery hold down, ladder buzzer US, pump drive leak, live mech checks, run up SW Backlogs Q&A",No Delay,None,0,Workshop Bay 10,2,0
